APPLICATION_NUMBER,TARGET
123460204,0.0840091
123482072,0.12858759
123597004,0.03544902
123674528,0.10285943
123612589,0.10586236
123621803,0.028315047
123462187,0.052422997
123526197,0.10382431
123611295,0.09018521
123673142,0.10891396
123723492,0.088915944
123602782,0.10920834
123606221,0.042886376
123584306,0.030730858
123440315,0.028315047
123520992,0.10605532
123526174,0.08379932
123431484,0.072335
123463168,0.031139653
123569889,0.08795359
123508523,0.11448963
123508966,0.09669306
123464567,0.096660905
123613609,0.08142608
123434163,0.12238453
123473709,0.08966171
123605015,0.0629865
123720154,0.06083726
123643265,0.040069696
123557045,0.030634018
123483223,0.15117595
123684237,0.0420325
123617188,0.11186941
123594755,0.20841967
123560236,0.15798724
123510659,0.12161183
123607356,0.057864927
123521785,0.06429391
123456380,0.028315047
123604226,0.04293406
123625922,0.093480214
123594626,0.030111965
123730544,0.101493336
123431643,0.041228183
123582900,0.031538706
123565686,0.035339057
123582825,0.029536244
123652590,0.03121948
123691187,0.09719622
123435644,0.10863908
123466825,0.031170491
123457147,0.05342839
123502353,0.044991497
123587072,0.033838876
123570693,0.035090458
123610533,0.109163396
123505382,0.071623564
123614481,0.088331416
123555430,0.27116975
123641463,0.06432783
123484721,0.031295665
123527497,0.036066867
123544138,0.07899733
123721441,0.031392507
123527277,0.21011622
123599105,0.031392507
123721720,0.14937995
123425958,0.11325878
123484930,0.031468693
123588324,0.029464023
123501095,0.09349614
123533081,0.094853334
123661297,0.20955479
123507685,0.031468693
123435964,0.4704428
123561418,0.028552672
123563288,0.02977387
123679458,0.052154392
123603820,0.23100798
123490927,0.046169333
123666416,0.11144544
123639244,0.14594066
123456489,0.028315047
123708880,0.14997962
123643925,0.03273601
123697061,0.04934103
123520133,0.085037604
123452462,0.05356374
123557384,0.10730188
123636800,0.22948231
123456038,0.046739124
123534388,0.09696722
123670944,0.092211924
123719174,0.028315047
123602767,0.052130867
123698429,0.07996683
123667428,0.028315047
123474549,0.035000436
123625323,0.08468635
123522483,0.029536244
123601463,0.07140321
123685125,0.046381325
123448795,0.21991898
123609836,0.17628665
123711477,0.09892354
123626910,0.028315047
123626790,0.09494577
123654407,0.08244027
123447351,0.031468693
123527427,0.21823697
123658753,0.0350344
123569627,0.028679596
123423546,0.11674937
123506898,0.078588985
123726198,0.05742993
123541614,0.10837831
123708723,0.07512565
123428602,0.05185255
123712557,0.103291705
123589657,0.12866835
123519646,0.057610545
123634271,0.21352413
123596890,0.039100368
123724805,0.028315047
123502963,0.028315047
123672938,0.19751467
123513139,0.10626286
123454309,0.17906842
123466426,0.049412914
123720379,0.105593435
123621686,0.030023083
123567828,0.14573853
123486931,0.086448304
123480452,0.0808301
123572850,0.08326084
123626401,0.09652263
123541946,0.07990842
123429691,0.055173032
123523166,0.13858362
123607614,0.20900203
123607016,0.028315047
123676089,0.109504476
123489158,0.1450729
123504787,0.15641604
123473139,0.11565393
123433204,0.066057496
123439739,0.059767477
123558097,0.25979933
123517384,0.030730858
123707067,0.028315047
123521747,0.10140418
123695105,0.06824537
123510678,0.06575103
123543440,0.028315047
123728706,0.09247233
123629109,0.028315047
123571968,0.031392507
123606466,0.18965627
123497561,0.11241675
123690891,0.08861718
123484424,0.055834506
123482129,0.037335247
123620867,0.08394537
123558193,0.06967891
123646165,0.028315047
123624786,0.067211986
123624874,0.060582966
123502515,0.028315047
123424585,0.05774235
123553004,0.24855731
123574533,0.095441066
123669974,0.038658846
123526005,0.093414925
123504395,0.067031115
123423922,0.031468693
123450649,0.14011051
123709280,0.09221731
123473879,0.12588605
123603587,0.042445876
123627195,0.06668148
123582600,0.34170502
123459571,0.08712846
123603251,0.12638271
123643571,0.06362086
123613999,0.03291706
123722170,0.3497966
123729269,0.1924604
123476280,0.100518145
123473291,0.15397896
123566184,0.48442802
123655735,0.030557832
123570557,0.13023075
123501791,0.10124403
123562596,0.2905002
123547335,0.07328719
123717627,0.30799696
123653043,0.26203674
123686368,0.062735416
123558268,0.05831664
123722861,0.039733447
123646724,0.28836587
123453528,0.077862844
123726480,0.17932816
123656255,0.07901729
123522391,0.08980876
123424616,0.11905627
123525028,0.08807813
123504145,0.3080449
123525124,0.14516513
123468941,0.118415475
123668433,0.10747775
123586706,0.40948033
123613411,0.1771818
123494586,0.035460237
123684471,0.03719781
123531751,0.114465185
123527482,0.037345413
123627913,0.16803358
123638759,0.048244305
123533694,0.0863232
123713351,0.19740658
123447189,0.08780912
123423433,0.194133
123615546,0.036892503
123690436,0.030557832
123577693,0.092424914
123448695,0.3034057
123618449,0.16293417
123645756,0.08226474
123627684,0.058232088
123677669,0.08561506
123426063,0.21301241
123662091,0.08666173
123674689,0.10342793
123648531,0.12402427
123581039,0.031468693
123545788,0.07827614
123558553,0.073891416
123642414,0.07254911
123534938,0.09655092
123716784,0.081667386
123655891,0.08883158
123444384,0.08793856
123451348,0.034646314
123427508,0.08618084
123620587,0.07192709
123516805,0.06535337
123570971,0.06820727
123424781,0.04731954
123620734,0.031468693
123564839,0.07024466
123663463,0.20849586
123520318,0.11193424
123681961,0.043741174
123727388,0.046412315
123702469,0.2919714
123522805,0.055551734
123619893,0.040650036
123423767,0.07294717
123433395,0.030557832
123718441,0.073511
123535532,0.037156872
123652566,0.06819277
123579612,0.03362428
123514579,0.11087008
123512665,0.46577296
123623986,0.08577335
123602610,0.028315047
123685104,0.23633473
123457665,0.045028824
123717957,0.09646517
123459899,0.18708028
123560421,0.071410365
123634945,0.10354233
123696541,0.10662915
123619922,0.20528272
123554910,0.11087008
123535771,0.096155666
123660715,0.35503873
123540685,0.047953628
123439004,0.028315047
123685135,0.24226408
123627639,0.080102876
123581693,0.053887337
123623924,0.033177055
123459735,0.028315047
123653110,0.09843785
123611075,0.032018036
123597505,0.0878409
123487541,0.08990739
123671561,0.18808183
123634506,0.24228516
123634133,0.035422094
123478368,0.048205353
123496325,0.03161926
123603468,0.23131524
123615671,0.08224143
123459648,0.08673273
123511511,0.10365082
123616868,0.119316526
123465508,0.2691695
123602568,0.09188412
123698694,0.19902675
123449022,0.07357367
123431366,0.053176165
123618963,0.08751427
123553048,0.13466676
123599234,0.073110506
123633894,0.09582993
123535137,0.09048823
123485197,0.4541126
123450573,0.10444741
123635494,0.17973052
123615983,0.097551286
123431421,0.029284421
123693700,0.0705951
123701533,0.07180936
123468933,0.050936025
123570820,0.22579981
123459206,0.028315047
123658113,0.089211814
123605186,0.34102347
123722269,0.04257911
123576947,0.030557832
123545566,0.15832701
123546198,0.09273157
123429990,0.054766085
123539770,0.12939127
123580961,0.12541379
123581620,0.13864814
123481345,0.112110354
123577189,0.034508448
123669055,0.030188153
123475454,0.040269352
123641262,0.17841884
123549488,0.10067468
123541481,0.094413
123652305,0.055230558
123638496,0.080175035
123441541,0.079312935
123605917,0.19385593
123635839,0.03194802
123674867,0.08394537
123580267,0.032792978
123657597,0.030557832
123544150,0.10953964
123626022,0.02977387
123672565,0.29786506
123493339,0.031468693
123463453,0.109240696
123689800,0.21941277
123570957,0.05502541
123465984,0.08184862
123668897,0.1478781
123547557,0.09402342
123625988,0.028315047
123432051,0.104763046
123703740,0.19413745
123541084,0.045576837
123611731,0.030557832
123628313,0.18824954
123559665,0.051652886
123476029,0.058860976
123701056,0.14120692
123695714,0.028315047
123581084,0.03189235
123519964,0.09667891
123479684,0.03291706
123593192,0.028552672
123709177,0.06441573
123681944,0.03121948
123562683,0.22535253
123626530,0.031295665
123516392,0.08348666
123431541,0.5056001
123623378,0.029328002
123487788,0.03917042
123603547,0.031468693
123493054,0.06546535
123688727,0.028315047
123527008,0.22872674
123463229,0.028315047
123615161,0.043903913
123625029,0.03366029
123473892,0.09722306
123658792,0.1275198
123443701,0.093943216
123653466,0.06673838
123515988,0.19534387
123681340,0.041408665
123709453,0.046039063
123505082,0.11674362
123573700,0.07040218
123703298,0.13529004
123424611,0.08577335
123515249,0.048227046
123624437,0.028887838
123667260,0.04983559
123708372,0.10790676
123689410,0.08037035
123595824,0.08936102
123514512,0.08578298
123498950,0.09796674
123659562,0.03616577
123689176,0.06608189
123426853,0.120362036
123663645,0.09729945
123622842,0.08853238
123429663,0.07098479
123512285,0.028315047
123485950,0.06434464
123568253,0.028315047
123465815,0.042139094
123637912,0.06764771
123455350,0.05581171
123502858,0.059421964
123622046,0.09321632
123547627,0.1439459
123453963,0.2684536
123710579,0.1065233
123434609,0.17317174
123481459,0.100753285
123528176,0.110153295
123478327,0.09700004
123541609,0.05886023
123695317,0.33017316
123660937,0.08232422
123452528,0.11193424
123599626,0.050562806
123643262,0.042648107
123605286,0.055911075
123435681,0.10863908
123434515,0.12875286
123428078,0.11177373
123550927,0.0984111
123570831,0.1279331
123578768,0.030730858
123424577,0.08274903
123578543,0.08906763
123644353,0.10416839
123725532,0.108543865
123440858,0.38845554
123660526,0.08575618
123541567,0.10604734
123525421,0.05840355
123692305,0.09659392
123697575,0.09044396
123632465,0.08909033
123560894,0.29032114
123564644,0.059339106
123673644,0.030730858
123428276,0.04024123
123583826,0.11740559
123480027,0.094941415
123559767,0.030807046
123630188,0.11836447
123654691,0.031392507
123630190,0.11241675
123639927,0.030557832
123687030,0.041812975
123608407,0.08188252
123681877,0.053708203
123537821,0.037736334
123509251,0.030557832
123624521,0.09022229
123573167,0.052156143
123724799,0.13229322
123443813,0.08561506
123706155,0.09074051
123528793,0.09053825
123558572,0.04320081
123436909,0.10721665
123621153,0.08122147
123621849,0.1100014
123528037,0.035099335
123722905,0.036618453
123554979,0.051097877
123593443,0.04762941
123579941,0.03563523
123658157,0.09535229
123508889,0.031468693
123596061,0.100084595
123451890,0.13320355
123721873,0.031725492
123674936,0.09528994
123610720,0.07976674
123706485,0.028315047
123469329,0.11319836
123616731,0.10841785
123717088,0.12369523
123723429,0.08486903
123439438,0.19846146
123489325,0.032836515
123702590,0.028315047
123635904,0.080420256
123650173,0.19703984
123615409,0.09893962
123650524,0.29661202
123669514,0.080822326
123548451,0.29150268
123716168,0.101833045
123598549,0.032081354
123632087,0.031468693
123437201,0.09131368
123423415,0.12305062
123651151,0.030557832
123596607,0.028315047
123546402,0.081054986
123571911,0.08483375
123561367,0.11890225
123636474,0.1001984
123609954,0.031295665
123477595,0.11112762
123685687,0.028315047
123582142,0.08112822
123449101,0.09225695
123702732,0.02940419
123441626,0.27521545
123521194,0.06042411
123630109,0.0949555
123568291,0.06535337
123643915,0.06442897
123656873,0.08215736
123619190,0.20014273
123691001,0.029328002
123556094,0.26761556
123486720,0.050620157
123463442,0.031392507
123426239,0.086681
123721475,0.08503653
123720248,0.031392507
123440702,0.0660991
123641702,0.29972243
123668284,0.15926595
123631990,0.10791428
123617568,0.08449501
123569712,0.028315047
123679728,0.06386913
123544956,0.09219684
123713227,0.07898138
123615310,0.08394537
123528964,0.028315047
123521405,0.13825336
123722845,0.031392507
123428742,0.10273618
123485716,0.12340708
123517232,0.030807046
123714197,0.07535456
123630602,0.030557832
123687225,0.165247
123521223,0.08929638
123551494,0.0554446
123528394,0.04961874
123524318,0.16588001
123615073,0.029492663
123574513,0.031468693
123570573,0.057392802
123472910,0.06396028
123629122,0.22945896
123717584,0.028315047
123476738,0.12784256
123677160,0.033616077
123726097,0.14070153
123451533,0.03189852
123443916,0.19064556
123515694,0.10559082
123603195,0.05277631
123476355,0.079102196
123590302,0.4768351
123683479,0.055388875
123689123,0.031538706
123646677,0.089439176
123723314,0.1298787
123425852,0.047980998
123674193,0.09883698
123654987,0.14009354
123711461,0.056807753
123529618,0.10569517
123694045,0.105329715
123556893,0.12973884
123523174,0.09971739
123629863,0.02973029
123709014,0.22325455
123568473,0.08517927
123702147,0.28170824
123551567,0.06604392
123610705,0.19114535
123530739,0.13380347
123677092,0.032430317
123729435,0.06201158
123459686,0.07681181
123466095,0.11276181
123480483,0.05981618
123454472,0.120468035
123730784,0.08469043
123500934,0.039946623
123544501,0.11241675
123679727,0.105606966
123547052,0.09876194
123678568,0.09235375
123710813,0.028315047
123592489,0.16170454
123428956,0.114603706
123651654,0.08749248
123487661,0.27340502
123617505,0.103268564
123676252,0.04990981
123598151,0.08729596
123550611,0.15135767
123659802,0.1079578
123515463,0.16230564
123609329,0.16002342
123470447,0.067145824
123475606,0.17946136
123491965,0.061510324
123646689,0.0495296
123568552,0.09972993
123596678,0.17895748
123505105,0.031468693
123574726,0.057501666
123664620,0.030032137
123654011,0.29171017
123525823,0.028315047
123716417,0.034364067
123424925,0.05514698
123492720,0.028315047
123485137,0.10164189
123706860,0.033529274
123434504,0.112088986
123547131,0.030256797
123677809,0.12203093
123626534,0.02977387
123580037,0.031468693
123693610,0.08483375
123730505,0.09289044
123654434,0.03351122
123564744,0.04351869
123608788,0.102484226
123548839,0.028315047
123726264,0.09684013
123444047,0.06535337
123638996,0.10271376
123565843,0.10953964
123629809,0.051573347
123435255,0.100816645
123652028,0.031868033
123502315,0.260906
123507315,0.10946061
123689982,0.07812558
123482429,0.077875495
123506496,0.030557832
123542229,0.08756877
123470108,0.028315047
123600292,0.031468693
123458145,0.031392507
123475502,0.13581744
123439017,0.27109155
123727045,0.031468693
123532605,0.22276366
123606406,0.093780264
123591283,0.3023604
123436283,0.031468693
123531813,0.50178635
123612722,0.19506218
123621669,0.10953964
123715508,0.04763678
123542762,0.041773263
123507812,0.038905773
123542779,0.18660334
123580806,0.028315047
123424472,0.037468344
123631571,0.09892442
123482601,0.029284421
123469578,0.10455401
123552114,0.10295031
123665009,0.031468693
123675578,0.1091774
123449321,0.09559138
123595409,0.08061069
123644986,0.1477625
123641771,0.07663133
123721385,0.02899854
123644703,0.06329006
123481575,0.034142237
123637711,0.03121948
123490546,0.031468693
123469775,0.10805158
123651190,0.09174485
123572843,0.0614224
123657631,0.028315047
123542966,0.116020255
123559639,0.03189852
123551941,0.06576277
123525871,0.06507797
123689639,0.097397976
123602944,0.028315047
123520871,0.08367749
123574546,0.04772248
123532339,0.11670468
123475385,0.031392507
123690520,0.05365375
123557845,0.24449809
123511299,0.036649425
123433042,0.08495633
123532923,0.050062418
123608850,0.0298563
123658802,0.08928783
123433135,0.060994774
123544589,0.04688062
123484690,0.14853053
123587202,0.063267924
123500418,0.07210525
123697398,0.03681766
123562047,0.14837222
123681639,0.10805158
123725497,0.028315047
123715505,0.06067474
123602009,0.08394537
123565243,0.1079578
123485850,0.14143495
123524978,0.1912063
123714660,0.08937502
123532244,0.11171855
123696841,0.08911847
123531696,0.110800885
123643416,0.028315047
123549072,0.19977696
123706303,0.11008871
123503612,0.15022084
123710403,0.06677977
123718300,0.09279529
123625696,0.13318452
123447327,0.05321276
123480184,0.101314254
123688456,0.031468693
123719970,0.057858583
123479281,0.2771075
123682406,0.08394537
123436123,0.0679506
123504106,0.13886084
123574695,0.05379605
123552853,0.08333736
123606243,0.10295031
123544648,0.090926364
123467379,0.043795552
123553337,0.062285304
123697333,0.029536244
123547167,0.10766475
123679748,0.11503223
123707045,0.111658715
123436604,0.08435286
123591273,0.030730858
123705355,0.057067595
123672957,0.052150875
123608112,0.05269382
123605461,0.11193424
123667582,0.04480285
123461545,0.16444087
123701547,0.08917
123650023,0.04451475
123511553,0.11868413
123718486,0.060207214
123698065,0.03852147
123592511,0.028315047
123713970,0.1375653
123522658,0.110480346
123642876,0.05269382
123694731,0.030557832
123451652,0.033534903
123637725,0.030188153
123475607,0.033206515
123672992,0.042377807
123584906,0.062165346
123465987,0.028315047
123705903,0.3646889
123684301,0.05877435
123680966,0.13788565
123557305,0.066669576
123698259,0.08848446
123651765,0.031468693
123534416,0.11752312
123680331,0.18657696
123582213,0.06474901
123682459,0.0742444
123509865,0.049309243
123619544,0.43018898
123511638,0.11546898
123555047,0.045462456
123509169,0.09349614
123646087,0.06760647
123682756,0.028315047
123673476,0.2680927
123533841,0.030111965
123725849,0.44475457
123557631,0.12578884
123615696,0.08792984
123429517,0.26037914
123443871,0.049436312
123712226,0.096928045
123548313,0.11112762
123495483,0.20841894
123683212,0.056916423
123533461,0.06308828
123542026,0.091045655
123516440,0.04376483
123599660,0.2760749
123664195,0.028552672
123707186,0.03121948
123598765,0.12225836
123559310,0.047664218
123570851,0.028315047
123573337,0.111226395
123652782,0.097153
123574522,0.09040134
123526008,0.084987946
123726747,0.048428625
123706448,0.07964556
123705590,0.028315047
123434551,0.028315047
123474922,0.031538706
123466868,0.07830561
123491149,0.055288784
123696089,0.084845535
123613289,0.06158929
123488108,0.030557832
123459050,0.028760914
123486080,0.09842324
123606082,0.029672265
123642855,0.09513051
123666233,0.028315047
123633943,0.06975599
123555351,0.08635957
123715688,0.043103572
123443304,0.13587101
123700679,0.048976075
123674876,0.08938322
123504299,0.093400374
123437255,0.031392507
123668731,0.30634838
123468082,0.07615054
123452739,0.10873086
123495348,0.11368456
123437230,0.056309573
123508875,0.114853635
123513510,0.28330818
123545370,0.060952578
123443718,0.12135521
123720881,0.034077544
123568821,0.17432363
123510280,0.03233667
123429349,0.03562275
123631672,0.067564934
123579087,0.032018036
123462405,0.18139374
123701551,0.031392507
123464658,0.074418835
123578532,0.13039252
123575553,0.028315047
123494728,0.031392507
123540987,0.08394537
123502501,0.119574435
123676030,0.40905014
123624050,0.33506235
123662464,0.095986195
123520644,0.067286685
123586603,0.09764896
123564864,0.044001047
123729857,0.10828557
123514133,0.028315047
123469481,0.08605243
123599189,0.08801536
123681156,0.09206527
123445839,0.23768823
123448428,0.059420813
123542754,0.031468693
123649847,0.1414318
123729658,0.3855037
123718579,0.056889784
123427899,0.11830329
123665314,0.049012847
123503353,0.3313292
123592833,0.06080908
123662748,0.11289559
123550547,0.038135733
123671907,0.06147658
123473196,0.0538684
123447065,0.028315047
123589841,0.035724044
123619561,0.078889035
123499511,0.031392507
123725365,0.057988405
123483241,0.09317843
123636561,0.33676073
123700726,0.04737576
123605021,0.0728629
123532555,0.048116423
123703431,0.10410683
123683685,0.16520774
123470950,0.27205995
123446577,0.04590023
123676336,0.078806095
123578243,0.039918564
123463202,0.08174689
123649744,0.055359427
123575868,0.030320207
123542821,0.06773024
123689240,0.07076512
123548231,0.03616067
123492454,0.031392507
123609819,0.0745564
123617569,0.09324125
123504447,0.120685436
123576779,0.0652928
123487087,0.11272262
123641129,0.028315047
123466225,0.22823252
123539700,0.120557435
123680003,0.06820727
123679065,0.07046007
123509938,0.031392507
123681516,0.029090375
123434613,0.028315047
123558162,0.05606762
123639579,0.028933942
123477742,0.18401256
123587611,0.037381954
123587064,0.031392507
123532976,0.060554795
123456329,0.06866605
123510256,0.037813097
123555205,0.04122611
123433767,0.034340512
123719865,0.10513675
123699313,0.07775645
123443682,0.04799647
123436416,0.120357454
123454474,0.029284421
123516884,0.029090375
123609644,0.07152688
123670877,0.08394537
123556826,0.028315047
123728018,0.031392507
123727319,0.10860324
123703728,0.08990127
123527894,0.06575534
123659694,0.10012619
123561198,0.07547927
123590786,0.036256887
123453298,0.08294095
123597506,0.10925273
123562540,0.18828273
123703099,0.05571396
123439150,0.11018575
123526330,0.04805358
123492776,0.4849722
123660698,0.05710315
123498090,0.028315047
123605753,0.0915981
123498166,0.057650633
123490220,0.05154522
123652759,0.028315047
123506528,0.104792364
123451869,0.06543196
123547940,0.13112599
123656734,0.031392507
123510112,0.11340791
123564166,0.11205053
123619766,0.32752293
123604137,0.4335749
123573489,0.03331101
123591375,0.13760775
123524763,0.035690486
123690778,0.030478004
123467892,0.11700149
123451996,0.055726837
123516512,0.06370218
123661460,0.09180825
123588093,0.5006466
123591535,0.05549267
123577843,0.09507268
123667455,0.09882009
123661376,0.12817104
123554027,0.036511473
123646201,0.35510084
123602445,0.06548843
123552410,0.17832313
123698287,0.08343876
123478052,0.13744596
123600306,0.101841755
123601908,0.07271353
123659715,0.4630623
123524863,0.045752738
123536188,0.10586236
123658141,0.028552672
123647590,0.038660396
123558342,0.038896434
123579334,0.045860592
123546033,0.028315047
123612321,0.30198213
123640228,0.0333164
123585497,0.031468693
123640171,0.3854162
123676525,0.096456684
123711784,0.0856871
123476313,0.09193107
123706684,0.0578042
123659213,0.08444553
123692977,0.10921291
123502638,0.13337731
123668613,0.08085269
123445039,0.042611808
123603117,0.08619047
123545809,0.17834859
123637615,0.16204454
123710373,0.06445559
123435197,0.112842984
123554423,0.1125325
123603685,0.122479714
123484532,0.3096552
123616148,0.051965766
123508562,0.094584264
123588481,0.028315047
123648644,0.032078158
123565205,0.040433485
123597913,0.110800885
123481819,0.100880794
123494758,0.06992176
123553123,0.17326686
123597260,0.028315047
123479735,0.17591278
123589626,0.049150802
123491211,0.101354755
123483349,0.09104269
123570688,0.33667132
123571242,0.042549748
123654527,0.03624632
123423949,0.030730858
123448678,0.1102281
123466848,0.09747764
123447882,0.054449957
123468972,0.05295015
123649954,0.14074473
123437419,0.0365834
123532656,0.072800465
123591175,0.030320207
123432834,0.06433261
123476751,0.03271124
123606009,0.08763731
123475790,0.08281697
123693152,0.028315047
123448825,0.031468693
123708950,0.05035689
123641482,0.04310343
123627428,0.11018575
123503987,0.27296686
123568808,0.09357886
123669945,0.08745267
123702681,0.10159193
123672234,0.094936766
123593035,0.13419892
123669175,0.048473872
123693666,0.09275986
123478349,0.09657359
123532018,0.08075915
123664342,0.03487069
123655402,0.08746894
123566690,0.04775417
123585275,0.08348666
123502512,0.031968538
123627038,0.0904728
123673051,0.06535337
123693822,0.051166825
123621521,0.11566085
123596792,0.1180236
123518195,0.083520554
123446407,0.30055282
123598358,0.050138507
123502077,0.10478122
123537545,0.044205308
123702270,0.0666856
123520714,0.11598389
123540839,0.058595944
123440396,0.031295665
123596126,0.05243563
123687834,0.044798374
123535292,0.031295665
123553262,0.040403
123429140,0.031392507
123471867,0.07279502
123556636,0.07717725
123479229,0.03307731
123677287,0.07911539
123520017,0.031468693
123611110,0.16377302
123487032,0.03121948
123456006,0.13131209
123607384,0.100410424
123725246,0.03056942
123474813,0.13188705
123432557,0.10982656
123495341,0.10858766
123623526,0.087190814
123430077,0.08202857
123689481,0.09454493
123545003,0.1555234
123443671,0.030634018
123497742,0.06335146
123463249,0.19074821
123431389,0.0687681
123677681,0.09110043
123509446,0.11209738
123696775,0.061416663
123438493,0.04563383
123514788,0.15573248
123711438,0.13771674
123449951,0.30100277
123479657,0.028315047
123647824,0.08055854
123654986,0.104538284
123577261,0.096214704
123632086,0.028315047
123706894,0.21778937
123709335,0.052689273
123603517,0.110799395
123606573,0.052965607
123659630,0.029090375
123665055,0.05624901
123458078,0.19625756
123697206,0.030807046
123705283,0.10347142
123570476,0.3122911
123599136,0.030807046
123598150,0.031468693
123702718,0.06181266
123453646,0.030730858
123434410,0.09349614
123428202,0.033160444
123547371,0.09032977
123670090,0.09090585
123482346,0.031392507
123541910,0.059801795
123527696,0.07333676
123619128,0.15300903
123650729,0.09349614
123570740,0.10982656
123555436,0.14686318
123431841,0.140408
123638776,0.1128395
123445352,0.028315047
123683251,0.029090375
123459635,0.10793962
123550660,0.1343983
123609562,0.028315047
123708191,0.043025766
123717916,0.05161495
123608687,0.38497704
123494342,0.4061203
123551772,0.09741173
123460582,0.1051739
123455859,0.106955886
123565452,0.19374992
123545775,0.106242314
123559897,0.0635553
123473078,0.31483254
123729365,0.19440234
123568753,0.3182332
123556386,0.25602746
123616585,0.054520093
123727956,0.11849413
123429435,0.07660717
123679946,0.07858767
123563298,0.048244305
123620311,0.082946144
123633274,0.06561012
123498454,0.09719639
123584888,0.048211507
123470598,0.1819823
123472232,0.20489164
123483607,0.057403985
123438074,0.09405836
123496650,0.1146707
123510082,0.09954815
123481507,0.07837594
123620868,0.03121948
123534663,0.12137958
123704784,0.09241628
123548512,0.06844462
123690188,0.09212404
123468101,0.033232152
123559004,0.27829972
123650651,0.03161926
123582536,0.050397716
123555858,0.037344664
123661689,0.030320207
123728857,0.048068404
123427096,0.102840655
123508434,0.030557832
123711883,0.15436201
123531602,0.09225132
123616857,0.06938794
123433010,0.20919956
123494718,0.04074809
123714795,0.12899695
123535526,0.17420925
123547216,0.071817435
123429966,0.09808503
123715480,0.030730858
123452598,0.17231472
123632370,0.122628994
123490622,0.06683655
123687704,0.030820753
123590423,0.078700416
123553575,0.10118956
123713147,0.0727017
123685919,0.09947966
123541414,0.32522753
123608658,0.050800372
123561246,0.17195177
123554435,0.38065872
123683034,0.030557832
123553808,0.031968538
123699523,0.11241675
123682266,0.032487232
123703836,0.22206716
123491338,0.1975979
123460797,0.08370209
123534554,0.10502024
123490292,0.18666922
123693963,0.0947889
123662791,0.051128034
123573206,0.08170593
123614609,0.045361497
123478568,0.046763904
123701822,0.096756004
123693463,0.06746904
123591815,0.031392507
123684486,0.034477796
123506949,0.056794945
123585267,0.089546755
123660238,0.089639015
123628653,0.048090048
123605203,0.10110295
123514431,0.059160355
123619794,0.032406684
123439138,0.12266683
123520972,0.17519231
123563295,0.11112762
123563068,0.029090375
123619395,0.09517151
123630893,0.098076925
123624088,0.09347229
123638935,0.1756397
123581532,0.031919546
123595130,0.09261866
123507332,0.031392507
123428903,0.030557832
123666601,0.089623444
123582343,0.16182102
123550299,0.21736102
123718848,0.11106606
123611312,0.06432783
123502855,0.064680316
123533880,0.08444553
123454778,0.2080771
123581588,0.112393335
123478096,0.10772224
123423548,0.32257825
123724865,0.031538706
123668070,0.051359944
123428101,0.09866802
123580960,0.030557832
123582523,0.030557832
123559901,0.107932016
123655530,0.046336703
123460091,0.09349614
123649373,0.029090375
123621730,0.028315047
123700662,0.3118015
123700631,0.08394537
123501024,0.123625085
123476002,0.06257143
123463200,0.08878475
123629566,0.13076504
123476670,0.0798286
123526931,0.03161926
123614340,0.26415357
123654420,0.030422691
123650623,0.031295665
123656376,0.20136932
123656417,0.037052657
123429943,0.11213519
123711143,0.088179246
123616036,0.059339106
123429460,0.08553245
123626984,0.031295665
123502035,0.10076486
123634468,0.03697812
123588374,0.055804927
123648671,0.08577335
123433435,0.108565316
123616046,0.09440678
123723753,0.028760914
123511157,0.08737336
123704938,0.06319849
123727842,0.04403931
123677546,0.06966166
123467257,0.028552672
123703207,0.028315047
123726552,0.09013567
123646971,0.13755359
123600941,0.14122471
123632586,0.030557832
123673131,0.05011129
123563727,0.052329574
123624963,0.09494645
123451037,0.110800885
123625742,0.065011874
123497375,0.08744567
123589169,0.06535337
123693715,0.20778573
123465519,0.031468693
123500048,0.26340953
123539031,0.06465524
123705356,0.06198181
123555511,0.10286749
123589038,0.043827593
123627889,0.054367095
123486182,0.118076585
123447440,0.028315047
123615083,0.27741203
123429729,0.12221403
123430328,0.05412494
123501346,0.031392507
123568165,0.21959247
123564922,0.103698984
123435199,0.19392431
123712235,0.09243452
123642409,0.028315047
123519644,0.039077256
123689169,0.03831507
123710175,0.08998708
123461011,0.05460945
123427448,0.09111088
123505434,0.028315047
123545306,0.03559652
123580607,0.030877063
123564512,0.06881688
123517726,0.030730858
123512325,0.4315122
123615447,0.06770417
123522997,0.082529746
123607896,0.088889
123693202,0.062264275
123456286,0.09474532
123520663,0.054991446
123580529,0.029958861
123555915,0.12652855
123547433,0.115233675
123636522,0.09209512
123667968,0.14779587
123725291,0.1420695
123497405,0.030557832
123504400,0.11033823
123570920,0.27784923
123687658,0.11968806
123543224,0.047828753
123592004,0.0876211
123661072,0.06322737
123658040,0.066420205
123506299,0.06481881
123662640,0.10718845
123725096,0.06440778
123462314,0.046323676
123541040,0.14070025
123616561,0.10665973
123606572,0.047243457
123653488,0.047686305
123604889,0.13248263
123678268,0.16285384
123676322,0.054628436
123696996,0.11339948
123692055,0.10746541
123436645,0.028315047
123596273,0.08718828
123497324,0.028315047
123605525,0.10863908
123425604,0.041479792
123502464,0.045764077
123690829,0.04326557
123718050,0.09314014
123471271,0.29406455
123652601,0.08879221
123454511,0.08577335
123695978,0.09410403
123602121,0.028315047
123672215,0.09125386
123635412,0.06124899
123559802,0.030111965
123448106,0.031468693
